Author_ID,Author_Name,Author_Affiliation,Author_Citations,Author_Documents_number,H-index,FWCI,Co_authors_Names
22836597000.0,"Sadgal, Mohamed",Morocco,506.0,96.0,12.0,0.56,"['Lahoucine Ballihi', 'Abdelouafi Ikidid', 'Mansouri Fatimaezzahra', 'Mohamed Aït Belaid', 'Sadiq, Abderrahmane', 'Ouarzazi, Jamal', 'Omar El Kharki', 'Abdelhadi Bouain', 'Younes Ed-Doughmi', 'Ahmed El Oirrak', 'Mehdi Najib', 'Driss Essabbar', 'Amarouche, Idir Amine', 'Zahi Jarir', 'Issam Qaffou', 'Ennaji, Fatima Zohra', 'Saad Yasser Chadli', 'A. Nejeoui', 'Benchikhi Loubna', 'Mohamed E. El Ghazouani', 'Sadgal, Mohamed', 'El Fazziki, Abdellah E.', 'Sara Hbali', 'Abdellah Aït Ouahman', 'Hamada, El Kabtane', 'Raja Mouachi', 'Asmae El Mezouari', 'Wafâa Berrada Fathi', 'Mohammed Najib Kaddioui', 'Abdelaziz El Fazziki', 'Leclercq, Éric', 'C. E. Ait Zaouiat', 'Youssef Hbali', 'Mohamed Nezar Abourraja', 'Mohammed El Adnani', 'Elmustapha Ait Lmaati', 'Elalaoui-Elabdallaoui, Hasna', 'A. Aitouahman', 'Sara Berrouk', 'Mourdi, Youssef', 'Sana Nouzri', 'Yassine El Khanboubi', 'Elfazziki Aziz', 'Azaza, Lobna', 'Hanane Allioui', 'Aziz Elfazziki', 'El Alaoui El Abdallaoui, Hasna', 'Benslimane, Djamal', 'Savonnet, Marinette', 'Hassnae Remmach', 'My Youssef Ichahane']"
6603383982.0,"Benslimane, Djamal",France,2278.0,233.0,22.0,0.68,"['Anis Tissaoui', 'Mohamed Nazih Omri', 'Faïez Gargouri', 'Qusay H. Mahmoud', 'Djamel Amar Bensaber', 'Helga Duarte', 'El Hassan Abdelwahed', 'Moisés Lima Dutra', 'Catherine Roussey', 'Florian Rosenberg', 'Shangguang Wang', 'Soufiene Lajmi', 'Sofiane Ait Arab', 'Chirine Ghedira-Guégan', 'Philippe Thiran', 'Wehbi Benallal', 'Asma Omri', 'Soura Boulaares', 'Jamal Bentahar', 'Khalil Drira', 'Soumaya Amdouni', 'Antonio Bucchiarone', 'Sidi Mohamed Benslimane', 'Aymen Khelifi', 'Savonnet, Marinette', 'Hamamache Kheddouci', 'Stefano Russo', 'Riad Mokadem', 'Fatemeh Sajadi Ansari', 'Dimitris Sacharidis', 'Youssef Roummieh', 'Sadiq, Abderrahmane', 'Fadwa Yahya', 'Zaïa Alimazighi', 'Roch Glitho', 'Fabio Casati', 'Mahmoud Barhamgi', 'Franck Morvan', 'Ernesto Damiani', 'Mustapha Kamel Rahmouni', 'Subramanian Sattanathan', 'Hamadou Saliah-Hassane', 'Joe M. Tekli', 'Vanilson Arruda A. Burégio', 'Ennaji, Fatima Zohra', 'El Hadi Khoumeri', 'Muhammad Asim', 'Hamdi Yahyaoui', 'Haithem Mezni', 'El Fazziki, Abdellah E.', 'Thierry Delot', 'Yéhia Taher', 'Yannis P. Manolopoulos', 'Philippe Arnould', 'Xavier Delatte', 'Gilles Falquet', 'Schahram Dustdar', 'Asmae El Mezouari', 'Quan Z. Sheng', 'Noura Faci', 'Leclercq, Éric', 'William I. Grosky', 'Geert Jan Houben', 'Jalel Eddine Hajlaoui', 'Mohammed El Adnani', 'Brahim Medjahed', 'Khouloud Boukadi', 'Antonio Puliafito', 'David Camacho', 'Philippe Thiran', 'Elisa Bertino', 'Abdelhamid Malki', 'Stéphane Jean', 'Evimaria D. Terzi', 'Rashid Jayousi', 'El Alaoui El Abdallaoui, Hasna', 'Salim Berbar', 'Samir Tata', 'Mohamed Daoud', 'Fréd́eric Cuppens', 'Bechara Al Bouna', 'Andrea Zisman', 'Idir Benouaret', 'Mohammed B. Lahkim', 'Rim Faiz', 'Karim Benouaret', 'Flavien Serge Mani Onana', 'Amarouche, Idir Amine', 'Chiamu Yu', 'Marie Christine Fauvet', 'Said Elnaffar', 'Khalid Belhajjame', 'José Palazzo Moreira de Oliveira', 'Emir Ugljanin', 'Michael Mrissa', 'Arosha K. Bandara', 'Allel Hadjali', 'Ladjel Bellatreche', 'Stefan Dietze', 'Mansour Naser Alraja', 'Pierre de Vettor', 'Ejub Kajan', 'Kazumi Nakamatsu', 'Sami Faïz', 'Youssef Amghar', 'Leandro Krug Wives', 'Aris M. Ouksel', 'Luciano Baresi', 'Zakaria Maamar', 'Youakim Badr', 'Mario Gerardo Piattini', 'Ghita Kouadri Mostéfaoui', 'Richard Chbeir', 'Parisa Ghodous', 'Thar Baker', 'Mohamed Sellami', 'Zohra Saoud', 'Kokou T. Yétongnon', 'Ebrahim Nageba', 'Bashar Nuseibeh', 'Paolo Ciancarini', 'Sadgal, Mohamed', 'Amjad Rattrout', 'Alda Lopes Gançarski', 'Salah Eddine Tbahriti', 'Lucien Vincent', 'Karl Aberer', 'Seksun Suwanmanee', 'Ahmed Ab Arara', 'Bruno Defude', 'Nanjangud C. Narendra', 'Mimoun Malki', 'Pierre Antoine Champin', 'Christelle Vangenot', 'Charith Perera', 'Said Oulmakhzoune', 'Sattanathan Subramanian', 'Salma Sassi', 'Hanane Abdeldjelil', 'Jean Luc Hainaut', 'Mohand Saïd Hacid', 'Malak Saidi', 'Nora Cuppens-Boulahia', 'Benslimane, Djamal', 'Karam Bou-Chaaya', 'Azaza, Lobna', 'Raúl Lara-Cabrera']"
12790386300.0,"El Fazziki, Abdellah E.",Morocco,392.0,77.0,9.0,0.48,"['Guillaume Bigeard', 'Fatima Driouech', 'J. Abaoui', 'Dalila Boudebous', 'Abdelghani Boudhar', 'Vincent Simonneaux', 'Abdelouafi Ikidid', 'Mansouri Fatimaezzahra', 'Ouarzazi, Jamal', 'Sylvain Mangiarotti', 'Zakaria Boucetta', 'Abdennabi El Mandour', 'Lahoucine Hanich', 'Mehrez Zribi', 'Mohamed E. El Ghazouani', 'Simon Gascoin', 'Youssef Hajhouji', 'C. E. Ait Zaouiat', 'Youssef Hbali', 'Florence Habets', 'N. Filali', 'Amina Jandoubi', 'Benoît Coudert', 'Salah Er-Raki', 'Fatima Raibi', 'Ghizlane Aouade', 'Savonnet, Marinette', 'Jaouad Boukachour', 'Najib El Kamoun', 'Mohammed Sagdal', 'Sadiq, Abderrahmane', 'Adrien Tavernier', 'Pascal Fanise', 'Valérie Le-Dantec', 'Ennaji, Fatima Zohra', 'Jamal Ezzahar', 'El Fazziki, Abdellah E.', 'Sara Hbali', 'Hamid Marah', 'Asmae El Mezouari', 'Noura Faci', 'Richard Escadafal', 'Olivier Merlin', 'Leclercq, Éric', 'Mohamed Hakim Kharrou', 'Alhousseine Diarra', 'Mohamed Nezar Abourraja', 'Mohammed El Adnani', 'Mohamed Taha M. Bennani', 'Bassem Sellami', 'Mohammed Benbrahim', 'Jihad Toumi', 'Mustapha Oudani', 'El Alaoui El Abdallaoui, Hasna', 'Abdelfattah Benkaddour', 'Hassan Ibouh', 'Olfa Mosbahi', 'Mohamed Daoud', 'Clarence A. Ellis', 'Jalil El Hassouni', 'Naoufal Rouky', 'Camille Szczypta', 'Laurent Drapeau', 'Marc J. Leblanc', 'Mohamed Yassine Samiri', 'Houda Nassah', 'Mehdi Najib', 'Brahim Berjamy', 'Amarouche, Idir Amine', 'Ahmed Marchane', 'Benchikhi Loubna', 'Abdellah Aït Ouahman', 'Hamada, El Kabtane', 'Jonas Chirouze', 'Saïd Khabba', 'Sara Berrouk', 'Lionel Jarlan', 'Eric Cariou', 'Olivier Hagolle', 'Yassine El Khanboubi', 'Nour Eddine Amenzou', 'Abdessadeq Fettouh', 'Mustapha Aatila', 'Yasser Madani El Alami', 'Abdelhadi Bouain', 'Adnane Chakir', 'Zakaria Maamar', 'Ouafae El Aissaoui', 'Salwa Belaqziz', 'Youssouf El Allioui', 'Yann H. Kerr', 'K. Boukhari', 'Yves Tramblay', 'Bernard Mougenot', 'Sadgal, Mohamed', 'Younes Fakir', 'Raja Mouachi', 'Nour Eddine Laftouhi', 'Abdalah Mokssit', 'Elalaoui-Elabdallaoui, Hasna', 'Aahd Abourida', 'Amina Saaïdi', 'Sana Nouzri', 'Sadok Ben Yahia', 'Azaza, Lobna', 'Mohamed Kasbani', 'Benslimane, Djamal', 'Bastien Richard', 'Gilles Boulet', 'Hassnae Remmach']"
57189096483.0,"Azaza, Lobna",France,12.0,7.0,2.0,0.24,"['Sergey Kirgizov', 'Nicolas Gastineau', 'Amarouche, Idir Amine', 'Ennaji, Fatima Zohra', 'Leclercq, Éric', 'Sadgal, Mohamed', 'Benslimane, Djamal', 'El Fazziki, Abdellah E.', 'Savonnet, Marinette', 'Rim Faiz', 'Azaza, Lobna']"
56925348600.0,"Hamada, El Kabtane",Morocco,104.0,14.0,6.0,0.73,"['Ennaji, Fatima Zohra', 'Wafâa Berrada Fathi', 'Hanane Allioui', 'Mohammed Sagdal', 'Mohammed El Adnani', 'El Alaoui El Abdallaoui, Hasna', 'Elalaoui-Elabdallaoui, Hasna', 'El Fazziki, Abdellah E.', 'Sadgal, Mohamed', 'Hamada, El Kabtane']"
56168902600.0,"Ghazdali, Abdelghani",Morocco,151.0,22.0,6.0,0.54,"['Alahyane, Mohamed', 'Khalfi, Hamza', 'El-Rhabi, Mohammed', 'Lamghari, Nidal', 'Hadri, Aissam', 'Afraites, Lekbir', 'Hakim, Abdelilah', 'Metrane, Abdelmoutalib', 'Moreau, Eric', 'Mamouni, Nezha', 'Laghrib, Amine', 'Hakim, Moad', 'Nachaoui, Mourad', 'Ourdou, Amal', 'Fenniri, Hassan', 'Raghay, Said', 'Keziou, Amor', 'Ghazdali, Abdelghani']"
57193409548.0,"Alahyane, Mohamed",France,86.0,25.0,6.0,0.64,"['Tijani A. Apalara', 'Afaf Ahmima', 'Abdelkader Benabou', 'Abderrazak Chrifi', 'Abdelaziz Soufyane', 'Ahmed A. Keddi', 'Mostafa Zahri', 'Salim A. Messaoudi', 'Hakim, Abdelilah', 'Baowei Feng', 'Jamilu Hashim Hassan', 'Idriss Boutaayamou', 'Zuqi Tang', 'Laghrib, Amine', 'Mohammad M. Kafini', 'Ilhem Hamchi', 'Mohammad M. Al-Gharabli', 'Raghay, Said', 'Adel M. al-Mahdi', 'Ghazdali, Abdelghani', 'Younes Echarroudi', 'Youssef Ouakrim', 'Mounir Afilal', 'Ala A. Talahmeh', 'Oulia Bouhoufani']"
8886141500.0,"El-Rhabi, Mohammed",France,261.0,30.0,9.0,0.42,"['El-Rhabi, Mohammed', 'Pascal Monasse', 'Faker Ben Belgacem', 'Abdelghani El Mousaoui', 'Mejdi Azäíez', 'Hakim, Abdelilah', 'Gilles Rochefort', 'Moreau, Eric', 'Laghrib, Amine', 'Tahar Zamène Boulmezaoud', 'Georges Delaunay', 'Pierre Argoul', 'Idriss El Mourabit', 'Fatim Zahra Ait Bella', 'Nadége Thirion-Moreau', 'Aissam Jebrane', 'Fenniri, Hassan', 'Guillaume Gellé', 'Raghay, Said', 'Keziou, Amor', 'Sahar Saoud', 'Ghazdali, Abdelghani', 'Karima El Qate', 'K. Messou', 'Laurent Dumas', 'Christine Bernardi']"
16314947200.0,"Afraites, Lekbir",Morocco,400.0,46.0,12.0,1.45,"['Djalil Kateb', 'Noureddine Falih', 'Patrick Schiavone', 'Chorouk Masnaoui', 'Karsten Eppler', 'Soufiane Lyaqini', 'Hadri, Aissam', 'Brahim Jabir', 'Afraites, Lekbir', 'Abdelmajid El Hakoume', 'Hiroshi Iwase', 'Elmahdi Erraji', 'M. A. Zaky', 'Abdelghafour Atlas', 'Hmad Ouabi', 'Laghrib, Amine', 'Nachaoui, Mourad', 'Belaid Bouikhalene', 'Ahmed S. Hendy', 'Loubna Rabhi', 'M. Srati', 'Mostafa Bendahmane', 'Jérôme Hazart', 'Hamza Badry', 'Marc Dambrine', 'Ghazdali, Abdelghani', 'Abdelkrim Chakib', 'Abdessamad Oulmelk', 'Z. Zaabouli', 'Fakhr Eddine Limami', 'Lhoucine Oufni', 'Fahd Karami', 'Julius Fergy T. Rabago']"
23106066500.0,"Hakim, Abdelilah",Morocco,674.0,86.0,14.0,0.73,"['Alahyane, Mohamed', 'Mohamed Gharafi', 'Bouchra Laaziri', 'Zouhir Mahani', 'El-Rhabi, Mohammed', 'Lahcen Boukrim', 'Toufik Mekkaoui', 'Naji Abdenouri', 'Hadri, Aissam', 'Pascal Monasse', 'Abdelghani El Mousaoui', 'Raafat Talhouk', 'Hakim, Abdelilah', 'Moreau, Eric', 'Mamouni, Nezha', 'Laghrib, Amine', 'A. Nachaoui', 'Pierre Argoul', 'Idriss El Mourabit', 'Fatim Zahra Ait Bella', 'Anass Bouchnita', 'Adnane Boukamel', 'Nadége Thirion-Moreau', 'Aissam Jebrane', 'Fenniri, Hassan', 'Raghay, Said', 'Nouamane Bakhdil', 'Keziou, Amor', 'Sahar Saoud', 'M. J. Lahgazi', 'Guedda, Mohammed', 'Ghazdali, Abdelghani', 'Karima El Qate', 'K. Messou', 'Abdelkrim Chakib', 'Souad Mohaoui', 'Dramane Sam Idris Kante', 'Driss Esselaoui', 'Anouar Ben-Loghfyry']"
57193013503.0,"Moreau, Eric",France,2215.0,139.0,23.0,1.41,"['Frederick Tshibasu', 'Roomila Naeck', 'Pierre Yves Arquès', 'Xavier Luciani', 'Moez Bouchouicha', 'Grégory Hellbourg', 'Guanghui Cheng', 'Faten Ze̊glaoui', 'Jinen Daghrir', 'El Houssein Abarkan', 'Mounir Sayadi', 'Victor Maurandi', 'Rémi Gribonval', 'Hao Shen', 'Nadége Thirion-Moreau', 'Véronique Di Costanzo', 'Iaroslav V. Blagouchine', 'Aymen Mouelhi', 'K. Messou', 'Karima El Qate', 'Nadège Thirion', 'Takoua Hamdi', 'Rimeh Daoudi', 'Wenrui Li', 'T¨ulay Adali', 'Laurent Giulieri', 'Rodolphe Weber', 'Xilin Li', 'Rémi Dubroca', 'El Mostafa Fadaili', 'Idriss El Mourabit', 'Nader Fnaiech', 'Benoit Stoll', 'Mohamed Tlig', 'Sebastien Frizzi', 'Martin Kleinsteuber', 'Pierre Comon', 'Vincent A.M. Vigneron', 'Laurent Albera', 'Christophe de Luigi', 'Petr Tichavský', 'Khaoula Assadi', 'Jean Marc Ginoux', 'Shanman Li', 'Christian Jutten', 'Cécile Capdessus', 'Arie Yeredor', 'Adib Abdellah', 'Tahar Zamène Boulmezaoud', 'Hicham Ghennioui', 'Fenniri, Hassan', 'Rabeb Kaabi', 'Rémi Andre', 'Saloua Rhioui', 'W. Mbarki', 'Ghazdali, Abdelghani', 'Fadoua Brahim', 'Vicente Zarzoso', 'Lotfi Tlig', 'Driss Aboutajdine', 'Jean Christophe Pesquet', 'El-Rhabi, Mohammed', 'Andrzej S. Cichocki', 'Odile M. Macchi', 'Hakim, Abdelilah', 'Moreau, Eric', 'Laghrib, Amine', 'Jifei Miao', 'Gilles Chabriel', 'Omar Cherrak', 'Farhat Fnaiech', 'Noureddine Litaiem', 'Keziou, Amor', 'Tual Trainini', 'Marc Castella', 'Emmanuel Vincent', 'Jaouher Ben Ali']"
56958406100.0,"Mamouni, Nezha",Morocco,31.0,5.0,3.0,0.4,"['Ghazdali, Abdelghani', 'Hakim, Abdelilah', 'Metrane, Abdelmoutalib', 'Mamouni, Nezha', 'Laghrib, Amine', 'Fenniri, Hassan', 'Raghay, Said', 'Hakim, Moad', 'Keziou, Amor']"
56485972100.0,"Laghrib, Amine",Morocco,642.0,75.0,16.0,1.04,"['Alahyane, Mohamed', 'Khalfi, Hamza', 'El Malki, Imane', 'El-Rhabi, Mohammed', 'Hadri, Aissam', 'Pascal Monasse', 'Afraites, Lekbir', 'Abdelmajid El Hakoume', 'Hakim, Abdelilah', 'Hossein Dibachi', 'Metrane, Abdelmoutalib', 'Moreau, Eric', 'Mohammad Izadikhah', 'Idriss Boutaayamou', 'Mamouni, Nezha', 'Zohreh Moghaddas', 'Laghrib, Amine', 'Hakim, Moad', 'A. Nachaoui', 'Nachaoui, Mourad', 'Idriss El Mourabit', 'Ourdou, Amal', 'Fatim Zahra Ait Bella', 'Mohsen Vaez-Ghasemi', 'Amar Oukil', 'Fakhr Eddine Limami', 'Raghay, Said', 'A. Ridha Mahjoub', 'François Jauberteau', 'Hssaine Oummi', 'Ghazdali, Abdelghani', 'Abdelkrim Chakib', 'Z. Zaabouli', 'Amin Boukdir', 'Anouar Ben-Loghfyry']"
57537317500.0,"Hakim, Moad",Morocco,33.0,7.0,4.0,0.84,"['Ourdou, Amal', 'Hssaine Oummi', 'Ghazdali, Abdelghani', 'Metrane, Abdelmoutalib', 'Mamouni, Nezha', 'Laghrib, Amine', 'Hakim, Moad', 'Nachaoui, Mourad', 'Hadri, Aissam']"
57222063445.0,"Ourdou, Amal",Morocco,15.0,9.0,3.0,0.49,"['Ghazdali, Abdelghani', 'Metrane, Abdelmoutalib', 'Lamghari, Nidal', 'Mamouni, Nezha', 'Laghrib, Amine', 'Hakim, Moad', 'Ourdou, Amal']"
6603806322.0,"Fenniri, Hassan",France,150.0,17.0,7.0,0.34,"['El-Rhabi, Mohammed', 'Rabih Assaf', 'Isabelle Bertrand', 'Eric Perrin', 'Hakim, Abdelilah', 'Moreau, Eric', 'Mamouni, Nezha', 'Tahar Zamène Boulmezaoud', 'Georges Delaunay', 'Antoine Moineau', 'Valeriu D. Vrabie', 'Fenniri, Hassan', 'Guillaume Gellé', 'Keziou, Amor', 'Abbas Rammal', 'Alban Goupil', 'Ghazdali, Abdelghani', 'K. Messou']"
6507249017.0,"Raghay, Said",Morocco,703.0,90.0,15.0,0.54,"['Roland P. Borghi', 'Alahyane, Mohamed', 'Tomáš Pitner', 'Hassan Rayhane', 'Bouchra Laaziri', 'Zouhir Mahani', 'Abdellah Jamali', 'Mohamed Lamsaadi', 'Zahra Asebriy', 'Hind Bangui', 'El-Rhabi, Mohammed', 'Lamghari, Nidal', 'Oumayma Banouar', 'Barbora Buhnova', 'Younes Chihab', 'Hadri, Aissam', 'Pascal Monasse', 'Imad Elmahi', 'Hassan El Harfi', 'Hakim, Abdelilah', 'Khadija Bouzaachane', 'Fayssal Benkhaldoun', 'Mamouni, Nezha', 'Mouzhi Ge', 'Mubashir Hayat Khan', 'Laghrib, Amine', 'Salah El-Hadaj', 'Rakrak Said', 'Ilham Erritali', 'Soukaina Mjahed', 'Arif Ullah', 'Oumayma Ouedrhiri', 'Hamza Daghab', 'Charaf, My El Hassan', 'Raghay, Said', 'Hassane Sadok', 'Ahmad Taher Azar', 'Salah Elhadaj', 'Hamza Kharrazi', 'My Driss Laanaoui', 'Hanane Aznaoui', 'Ghazdali, Abdelghani', 'Karima El Qate', 'Youssef Ouakrim', 'Saadeddine Essarrout', 'Souad Mohaoui', 'Sana Chakri', 'Layla Aziz', 'Mourad Kaddiri', 'Omar Bencharef', 'Driss Esselaoui', 'Aimad Hakkoum', 'Addi Ait-Mlouk']"
6507705636.0,"Keziou, Amor",France,488.0,33.0,13.0,0.32,"['Michaël Paris', 'Zahia Guessoum', 'Issam Elhattab', 'Mohamed Boukeloua', 'El-Rhabi, Mohammed', 'Achouak El Arfaoui', 'Emmanuel Guillon', 'Hakim, Abdelilah', 'Moreau, Eric', 'Mamouni, Nezha', 'Salim Bouzebda', 'Georges Delaunay', 'Tarek Zari', 'Tewfik Lounis', 'Hacene Fouchal', 'Fenniri, Hassan', 'Keziou, Amor', 'Michel Couderchet', 'Alain Ninet', 'Ghazdali, Abdelghani', 'K. Messou', 'Michel Broniatowski', 'Aida Toma', 'Stéphanie Sayen', 'Philippe Regnault', 'Samuela Leoni-Aubin']"
46161208600.0,"Noreddine, Gherabi",Morocco,200.0,56.0,9.0,1.43,"['Mohamed, Amnai', 'Qasim, Maysaloon Abed', 'Pandey, Shailesh Mani', 'Yassine, Maleh', 'Nayyar, Anand', 'Ridani, Mohamed', 'Jawad, Mohammed Rasool', 'Sabouri, Zineb', 'Naqvi, Muhammad Raza', 'Nasri, Mohammed', 'El Massari, Hakim', 'Youssef, Fakhri', 'Marzouk, Abderrahim', 'El-Badaoui, Maria', 'Daoui, Abdelhadi', 'Addakiri, Khaoula', 'Qanouni, Fatima', 'Noreddine, Gherabi', 'Karras, Dimitrios Alexios', 'Gherabi, Abdellatif', 'Moustati, Imane', 'Mhammedi, Sajida', 'Aouragh, Abd Allah', 'Jaleel, Refed Adnan', ""Tawalbeh, Lo'Ai Ali"", 'Maher Abdul Zahra, Musaddak Maher', 'Bahaj, Mohamed', 'Elbaghazaoui, Bahaa Eddine', 'Chamkar, Samir Achraf', 'Choukri, Ali', 'El Moudden, Tarik', 'Awad, Ali Ismail', 'Chamkar, Achraf Samir', 'Alazab, Mamoun', 'Saadi, Mostafa', 'Ali, Choukri', 'Ghandi, Hamza', 'Cazzato, Gerardo', 'Abd-El-Latif, Ahmed A.', 'Yadav, Sanjay', 'Kapula, Prabhakara Rao']"
36801042000.0,"Mohamed, Amnai",Morocco,104.0,56.0,6.0,0.48,"['Mohamed, Amnai', ""Mohamed M'Haouach"", 'Hamid El Bouabidi', 'Ridani, Mohamed', 'Sabouri, Zineb', 'Nasri, Mohammed', 'Moulay Hicham Hanin', 'El Massari, Hakim', 'Youssef, Fakhri', 'Siham Boualknadel', 'Mouad Choukhairi', 'Noreddine, Gherabi', 'Younes Hamzaoui', 'Jaafar Abouchabaka', 'Moustati, Imane', 'Mhammedi, Sajida', 'Mohamed El Ghmary', 'Ahmed Habbani', 'Abderrahmane Aït Fora', 'Ali Ouacha', 'Salah Eddine Hebabaze', 'Elbaghazaoui, Bahaa Eddine', 'Asmae Briouya', 'Mohammed El Koutbi', 'Choukri, Ali', 'Hasnae Briouya', 'Chekour Mohammed', 'Sara Maftah', 'Ali, Choukri', 'El Moudden, Tarik']"
57351199300.0,"Qasim, Maysaloon Abed",Iraq,24.0,7.0,3.0,0.55,"['Raid Rafi Omar Al-Nima', 'Noreddine, Gherabi', 'Qusay Abboodi Ali', 'Entisar Younis Abd Al-Jabbar', 'Noor M. Allayla', 'Ali Rakan Hasan Al-Jader', 'Qasim, Maysaloon Abed', 'Jaleel, Refed Adnan', 'Aseel Thamer Ebrahem', 'Cazzato, Gerardo', 'Marwa Mawfaq Mohamedsheet Al-Hatab', 'Noor Mezher Sahab', 'Jawad, Mohammed Rasool', 'Maher Abdul Zahra, Musaddak Maher', 'Kapula, Prabhakara Rao']"
56136357300.0,"Pandey, Shailesh Mani",India,660.0,69.0,15.0,1.34,"['Kalpana Gupta', 'Michał Landowski', 'Pandey, Shailesh Mani', 'Aakash M. Nair', 'Waris Nawaz Khan', 'Grzegorz Litak', 'Prasun Sarote', 'Anupam Alok', 'Om Ji Shukla', 'Amit Kumar', 'Shubham Sh SHARMA', 'Abhishek Kumar Grain', 'Chetan Kumar Hirwani', 'Singh L. Rupachandra', 'Sunpreet P. Singh', 'Krishna Kant Kant Pandey', 'Shailesh Kumar Singh', 'Qasim Murtaza', 'Anup Kumar Keshri', 'Narayana Yuvaraj', 'Amit Kumar', 'Ashish Karnwal', 'Shashi Prakash Dwivedi', 'Kumar Krishen', 'Niranjan Pandit', 'Aleksandra Świerczyńska', 'Bharat Bajaj', 'Rahul Chhibber', 'Amar Patnaik', 'Yadav, Sanjay', 'Naveen Kumar', 'Ranganath Muttanna Singari', 'Sanjeev Kumar', 'C. S. Satish', 'S. Sharma', 'Pradeep Varun Kumar', 'Abir Bhattacharyya', 'Parvesh Ali', 'Sandeep Tiwari', 'Saurabh Agrawal', 'Priyambada Purohit', 'Anant Bhardwaj', 'Sanjeev Rajesha Kumar', 'Amit Kumar', 'Shanti Lal Meena', 'Satyajeet Kumar', 'Noreddine, Gherabi', 'Gaurav Dak', 'S. Chattopadhyaya', 'Animesh Kumar Basak', 'O. S.Asiq Rahman', 'Rahul Kumar', 'Ajit Kumar Pandey', 'Harveer Singh Pali', 'Kuldeep Singh', 'Vivek Singh', 'Luckshaya Kem', 'Krishna Guguloth', 'Ankit Tyagi', 'Satish Indupuri', 'Shubhendra Shivam Maurya', 'Ajay Kumar', 'Aqib Mashood Mashood Khan', 'Manas Das', 'Kamlesh Kumar Mirche', 'Vinita Tiwari', 'Suraj Prasad', 'Dariusz Fydrych', 'Deepak Kumar', 'Pawan Kumar Tyagi', 'Ashish Kumar Singh', 'Patlolla Sai Kiran', 'Vikas Kumar', 'Shubhangi Chourasia', 'R. S. Walia', 'Szymon Wojciechowski', 'Mohit S. Tyagi', 'Pushpendra Singh', 'A. Pramanik', 'Abdul Faheem', 'Chandan Pandey', 'Sachin Sirohi', 'Saurabh Rathore', 'Asim Gopal Barman', 'Sudha Kumari', 'Parvesh Kumar', 'Grzegorz Rogalski', 'Dhowmya Bhatt', 'Vishwa Bhanu', 'Radhey Shyam Mishra', 'Ankur Gupta', 'Mahendra Singh Niranjan', 'Pushpender Singh', 'O. S. Asiq Rahman', 'Stanisław Legutko', 'Karras, Dimitrios Alexios', 'Lakshay Tyagi', 'Sanjeev Arul Kumar', 'Sidharth,', 'Anup Kumar Maurya', 'T. Rajasekaran', 'Krishnappagari Vijay Kumar', 'Deepak Kumar', 'Aminul Islam', 'Rakesh Kumar Ram', 'Balamurugan Adhithan']"
